ID,category,xsection,kfactor,efficiency,name,group,subgroup
361427,Background,11.649,0.241705,0.9013,Sherpa_CT10_Ztautau_Pt140_280_CFilterBVeto,Z+jetsCFilterBVeto,tautau
361428,Background,11.612,0.142080,0.9013,Sherpa_CT10_Ztautau_Pt140_280_BFilter,Z+jetsBFilter,tautau
361429,Background,0.86973,0.581019,0.9013,Sherpa_CT10_Ztautau_Pt280_500_CVetoBVeto,Z+jetsCVetoBVeto,tautau
361430,Background,0.8702,0.255775,0.9013,Sherpa_CT10_Ztautau_Pt280_500_CFilterBVeto,Z+jetsCFilterBVeto,tautau
361431,Background,0.87514,0.158859,0.9013,Sherpa_CT10_Ztautau_Pt280_500_BFilter,Z+jetsBFilter,tautau
361432,Background,0.055806,0.563903,0.9013,Sherpa_CT10_Ztautau_Pt500_700_CVetoBVeto,Z+jetsCVetoBVeto,tautau
361433,Background,0.055075,0.270431,0.9013,Sherpa_CT10_Ztautau_Pt500_700_CFilterBVeto,Z+jetsCFilterBVeto,tautau
361434,Background,0.055147,0.170454,0.9013,Sherpa_CT10_Ztautau_Pt500_700_BFilter,Z+jetsBFilter,tautau
361435,Background,0.0095143,0.560184,0.9013,Sherpa_CT10_Ztautau_Pt700_1000_CVetoBVeto,Z+jetsCVetoBVeto,tautau
361436,Background,0.009874,0.298414,0.9013,Sherpa_CT10_Ztautau_Pt700_1000_CFilterBVeto,Z+jetsCFilterBVeto,tautau
361437,Background,0.010477,0.180118,0.9013,Sherpa_CT10_Ztautau_Pt700_1000_BFilter,Z+jetsBFilter,tautau
361438,Background,0.0013544,0.563610,0.9013,Sherpa_CT10_Ztautau_Pt1000_2000_CVetoBVeto,Z+jetsCVetoBVeto,tautau
361439,Background,0.0012609,0.348277,0.9013,Sherpa_CT10_Ztautau_Pt1000_2000_CFilterBVeto,Z+jetsCFilterBVeto,tautau
361440,Background,0.0013549,0.168462,0.9013,Sherpa_CT10_Ztautau_Pt1000_2000_BFilter,Z+jetsBFilter,tautau
361441,Background,6.1133e-06,0.595406,0.9013,Sherpa_CT10_Ztautau_Pt2000_E_CMS_CVetoBVeto,Z+jetsCVetoBVeto,tautau
361442,Background,6.4979e-06,0.359953,0.9013,Sherpa_CT10_Ztautau_Pt2000_E_CMS_CFilterBVeto,Z+jetsCFilterBVeto,tautau
361443,Background,9.7572e-06,0.250846,0.9013,Sherpa_CT10_Ztautau_Pt2000_E_CMS_BFilter,Z+jetsBFilter,tautau
361469,Background,2252.9,0.047153,1.0,Sherpa_CT10_Zee_Mll10to40_Pt0_70_BFilter,Z+jetsBFilter,ee
361471,Background,7.8015,0.099233,1.0,Sherpa_CT10_Zee_Mll10to40_Pt70_140_BFilter,Z+jetsBFilter,ee
361473,Background,0.7067,0.10501,1.0,Sherpa_CT10_Zee_Mll10to40_Pt140_400_BFilter,Z+jetsBFilter,ee
361477,Background,2250.0,0.047277,1.0,Sherpa_CT10_Zmumu_Mll10to40_Pt0_70_BFilter,Z+jetsBFilter,mumu
361479,Background,7.784,0.10194,1.0,Sherpa_CT10_Zmumu_Mll10to40_Pt70_140_BFilter,Z+jetsBFilter,mumu
